company_id,company_name_en,company_name_zh,world500_rank,scope_en,basis_en,boundary_en,value_mtco2e,evidence_page,source_file,source_path,missing_emission_factor_application,missing_gwp_version_fact,missing_energy_consumption_fact,missing_economic_instrument_fact,required_action_zh,reviewer_factor_id,reviewer_gwp_version,reviewer_energy_record_id,reviewer_economic_instrument_id,reviewer_note_zh
r352_bestbuy,BEST BUY,百思买,352,Scope 3,,,15.732438,59,BestBuy-CRS-Report-2025.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\BestBuy-CRS-Report-2025.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r356_thermofisherscientific,THERMO FISHER SCIENTIFIC,赛默飞世尔科技公司,356,Scope 1,,,0.331463,65,2023-THERMO FISHER SCIENTIFIC-CSR-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2023-THERMO FISHER SCIENTIFIC-CSR-Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r357_magnainternational,MAGNA INTERNATIONAL,麦格纳国际,357,Scope 1,,,0.43626699999999996,99,101227_magna_sustainabilityreport_fy2024_final_cda.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\101227_magna_sustainabilityreport_fy2024_final_cda.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r357_magnainternational,MAGNA INTERNATIONAL,麦格纳国际,357,Scope 2,,,1.0897299999999999,99,101227_magna_sustainabilityreport_fy2024_final_cda.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\101227_magna_sustainabilityreport_fy2024_final_cda.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r357_magnainternational,MAGNA INTERNATIONAL,麦格纳国际,357,Scope 3,,,58.655440999999996,99,101227_magna_sustainabilityreport_fy2024_final_cda.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\101227_magna_sustainabilityreport_fy2024_final_cda.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r365_travelers公司,Travelers,Travelers,365,Scope 1,,,0.019069,78,Travelers_SustainabilityReport2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Travelers_SustainabilityReport2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r366_warnerbrosdiscovery,WARNER BROS. DISCOVERY,华纳兄弟探索公司,366,Scope 3,,,1.4352,25,WARNER BROS. DISCOVERY_2024_impact_report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\WARNER BROS. DISCOVERY_2024_impact_report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r369_jsainsbury,J. SAINSBURY,森宝利公司,369,Scope 3,,,25.652904,35,sainsburys-plan-for-better-report-2024-25.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\sainsburys-plan-for-better-report-2024-25.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r374_lufthansagroup,LUFTHANSA GROUP,汉莎集团,374,Scope 1,,,0.001,163,LH-AR-2024-e.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\LH-AR-2024-e.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r374_lufthansagroup,LUFTHANSA GROUP,汉莎集团,374,Scope 2,,,0.001,163,LH-AR-2024-e.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\LH-AR-2024-e.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r376_abbottlaboratories,ABBOTT LABORATORIES,雅培公司,376,Scope 1,,,0.002023,13,Abbott-2024-Global-Sustainability-Report-June-2025.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Abbott-2024-Global-Sustainability-Report-June-2025.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r376_abbottlaboratories,ABBOTT LABORATORIES,雅培公司,376,Scope 2,Market-Based,,0.024999999999999998,47,Abbott-2024-Global-Sustainability-Report-June-2025.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Abbott-2024-Global-Sustainability-Report-June-2025.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r376_abbottlaboratories,ABBOTT LABORATORIES,雅培公司,376,Scope 3,,,0.001,57,Abbott-2024-Global-Sustainability-Report-June-2025.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Abbott-2024-Global-Sustainability-Report-June-2025.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r387_schneiderelectric,SCHNEIDER ELECTRIC,施耐德电气,387,Scope 1,,,0.10636,44,2024-SCHNEIDER ELECTRIC-sustainability-report_tcm564-513141.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-SCHNEIDER ELECTRIC-sustainability-report_tcm564-513141.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r392_coop集团,Coop,Coop,392,Scope 1,,,0.203296,78,COOP GROUP Fortschrittsbericht-Nachhaltigkeit-2024_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\COOP GROUP Fortschrittsbericht-Nachhaltigkeit-2024_en.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r392_coop集团,Coop,Coop,392,Scope 2,Market-Based,,0.17168699999999998,79,COOP GROUP Fortschrittsbericht-Nachhaltigkeit-2024_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\COOP GROUP Fortschrittsbericht-Nachhaltigkeit-2024_en.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r392_coop集团,Coop,Coop,392,Scope 3,,,22.633056,53,COOP GROUP Fortschrittsbericht-Nachhaltigkeit-2024_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\COOP GROUP Fortschrittsbericht-Nachhaltigkeit-2024_en.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r395_pbfenergy公司,PBF Energy,PBF Energy,395,Scope 1,,,10.46,28,2024-PBF-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-PBF-Sustainability-Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r395_pbfenergy公司,PBF Energy,PBF Energy,395,Scope 2,Location-Based,,20.0,9,2024-PBF-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-PBF-Sustainability-Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r398_compassgroup,COMPASS GROUP,康帕斯集团,398,Scope 3,,,11.965107,10,COMPASS GROUP sustainability-report_2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\COMPASS GROUP sustainability-report_2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r400_gsk,GSK,葛兰素史克集团,400,Scope 1,,,0.000125,24,GSK-responsible-business-performance-report-2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\GSK-responsible-business-performance-report-2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r400_gsk,GSK,葛兰素史克集团,400,Scope 3,,,0.008624,25,GSK-responsible-business-performance-report-2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\GSK-responsible-business-performance-report-2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r401_suncorenergy,SUNCOR ENERGY,森科能源公司,401,Scope 1,,,27.34,74,2023_SUNCOR ENERGY_sustainability_report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2023_SUNCOR ENERGY_sustainability_report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r401_suncorenergy,SUNCOR ENERGY,森科能源公司,401,Scope 2,,,1.47,74,2023_SUNCOR ENERGY_sustainability_report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2023_SUNCOR ENERGY_sustainability_report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r413_honeywellinternational,HONEYWELL INTERNATIONAL,霍尼韦尔国际公司,413,Scope 1,,,1.5404849999999999,17,HONEYWELL INTERNATIONAL-2025-impact-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\HONEYWELL INTERNATIONAL-2025-impact-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r413_honeywellinternational,HONEYWELL INTERNATIONAL,霍尼韦尔国际公司,413,Scope 3,,,11.389635,61,HONEYWELL INTERNATIONAL-2025-impact-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\HONEYWELL INTERNATIONAL-2025-impact-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r415_sfholding,S.F. HOLDING,顺丰控股股份有限公司,415,Scope 1,,,2.8e-05,86,顺丰控股2024年度可持续发展报告.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\顺丰控股2024年度可持续发展报告.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r421_jardinematheson,JARDINE MATHESON,怡和集团,421,Scope 1,,,0.11950000000000001,92,2024_JARDINE MATHESON_sustainability_report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024_JARDINE MATHESON_sustainability_report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r421_jardinematheson,JARDINE MATHESON,怡和集团,421,Scope 2,Market-Based,,4.0,30,2024_JARDINE MATHESON_sustainability_report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024_JARDINE MATHESON_sustainability_report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r424_starbucks,STARBUCKS,星巴克公司,424,Scope 3,,,8.0,45,Starbucks-Fiscal-2024-Global-Impact-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Starbucks-Fiscal-2024-Global-Impact-Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r425_olamgroup,OLAM GROUP,新加坡奥兰集团,425,Scope 2,Location-Based,,3.3e-07,99,OLAM GROUP_annual_report_2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\OLAM GROUP_annual_report_2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r425_olamgroup,OLAM GROUP,新加坡奥兰集团,425,Scope 3,,,0.0020239999999999998,99,OLAM GROUP_annual_report_2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\OLAM GROUP_annual_report_2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r427_broadcom,BROADCOM,博通公司,427,Scope 1,,,0.053648999999999995,61,broadcom-2024-corpresponsibility-final.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\broadcom-2024-corpresponsibility-final.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r427_broadcom,BROADCOM,博通公司,427,Scope 2,Location-Based,,0.247381,61,broadcom-2024-corpresponsibility-final.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\broadcom-2024-corpresponsibility-final.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r427_broadcom,BROADCOM,博通公司,427,Scope 2,Market-Based,,0.16675199999999998,61,broadcom-2024-corpresponsibility-final.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\broadcom-2024-corpresponsibility-final.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r431_elo集团,ELO,ELO,431,Scope 1,,,2.0220000000000002,143,RFA_ELO_2024_EN-1.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\RFA_ELO_2024_EN-1.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r431_elo集团,ELO,ELO,431,Scope 2,Market-Based,,2.0220000000000002,143,RFA_ELO_2024_EN-1.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\RFA_ELO_2024_EN-1.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r434_drhorton公司,D.R. Horton,D.R. Horton,434,Scope 1,,,0.055299999999999995,77,d-r-horton-inc-fy2024-sustainability-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\d-r-horton-inc-fy2024-sustainability-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r434_drhorton公司,D.R. Horton,D.R. Horton,434,Scope 2,Market-Based,,0.058216,77,d-r-horton-inc-fy2024-sustainability-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\d-r-horton-inc-fy2024-sustainability-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r443_crh公司,CRH,CRH,443,Scope 1,,,27.237619,108,crh-2024-sustainability-performance-report_final_interactive-1.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\crh-2024-sustainability-performance-report_final_interactive-1.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r445_salesforce,SALESFORCE,赛富时,445,Scope 1,,,0.0020239999999999998,93,salesforce-fy24-stakeholder-impact-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\salesforce-fy24-stakeholder-impact-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r445_salesforce,SALESFORCE,赛富时,445,Scope 2,Location-Based,,0.27999999999999997,99,salesforce-fy24-stakeholder-impact-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\salesforce-fy24-stakeholder-impact-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r449_nationalaustraliabank,NATIONAL AUSTRALIA BANK,澳大利亚国民银行,449,Scope 1,,,41.0,41,2024-NATIONAL AUSTRALIA BANK-climate-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-NATIONAL AUSTRALIA BANK-climate-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r450_sap公司,SAP,SAP,450,Scope 2,Location-Based,,2e-06,164,SAP integrated_report2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\SAP integrated_report2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r450_sap公司,SAP,SAP,450,Scope 3,,,5.4999999999999995e-05,161,SAP integrated_report2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\SAP integrated_report2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r455_elililly,ELI LILLY,美国礼来公司,455,Scope 3,,,6.1739999999999995,15,2024_ELI LILLY-SustainabilityReport-20251020_FINAL.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024_ELI LILLY-SustainabilityReport-20251020_FINAL.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r456_koreagas,KOREA GAS,韩国天然气公司,456,Scope 3,,,0.0020239999999999998,147,KOGAS 2025 SUSTAINABILITY REPORT(A4).pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\KOGAS 2025 SUSTAINABILITY REPORT(A4).pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r464_britishamericantobacco,BRITISH AMERICAN TOBACCO,英美烟草集团,464,Scope 1,,,0.342034,140,BRITISH AMERICAN TOBACCO_Annual_Report_on_Form_20-F_2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\BRITISH AMERICAN TOBACCO_Annual_Report_on_Form_20-F_2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r466_bankofnewyorkmellon,BANK OF NEW YORK MELLON,纽约梅隆银行,466,Scope 1,,,0.008005,63,2023-BANK OF NEW YORK MELLON sustainability-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2023-BANK OF NEW YORK MELLON sustainability-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r466_bankofnewyorkmellon,BANK OF NEW YORK MELLON,纽约梅隆银行,466,Scope 2,Market-Based,,0.00645,63,2023-BANK OF NEW YORK MELLON sustainability-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2023-BANK OF NEW YORK MELLON sustainability-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r469_novonordisk,NOVO NORDISK,诺和诺德公司,469,Scope 3,,,1.5,55,novo-nordisk-annual-report-2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\novo-nordisk-annual-report-2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r478_siemensenergy,SIEMENS ENERGY,西门子能源,478,Scope 3,,,0.0020239999999999998,85,SIEMENS ENERGY-sustainability-report-2024-pdf_Original%20file.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\SIEMENS ENERGY-sustainability-report-2024-pdf_Original%20file.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r480_ecopetrol,ECOPETROL,哥伦比亚国家石油公司,480,Scope 1,,,11.817212999999999,395,2024-ECOPETROL-integrated-management-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-ECOPETROL-integrated-management-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r480_ecopetrol,ECOPETROL,哥伦比亚国家石油公司,480,Scope 2,Location-Based,,0.704342,297,2024-ECOPETROL-integrated-management-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-ECOPETROL-integrated-management-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r480_ecopetrol,ECOPETROL,哥伦比亚国家石油公司,480,Scope 2,Market-Based,,0.859892,297,2024-ECOPETROL-integrated-management-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-ECOPETROL-integrated-management-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r480_ecopetrol,ECOPETROL,哥伦比亚国家石油公司,480,Scope 3,,,151.117258,297,2024-ECOPETROL-integrated-management-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-ECOPETROL-integrated-management-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r481_arrowelectronics,ARROW ELECTRONICS,艾睿电子,481,Scope 2,Market-Based,,0.026896,80,2024-ARROW ELECTRONICS-Corporate-Stewardship-and-Impact-Report-1.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-ARROW ELECTRONICS-Corporate-Stewardship-and-Impact-Report-1.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r481_arrowelectronics,ARROW ELECTRONICS,艾睿电子,481,Scope 3,,,9.05301,81,2024-ARROW ELECTRONICS-Corporate-Stewardship-and-Impact-Report-1.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-ARROW ELECTRONICS-Corporate-Stewardship-and-Impact-Report-1.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
