company_id,company_name,world500_rank,industry_section_code,industry_section_name_zh,industry_section_name_en,source_type_primary_or_secondary,evidence_layer,reported_ratio,source_file,page,snippet,matched_keyword,calculation_method_context,is_explicit_reported_ratio,is_supplier_specific_data,is_spend_based,is_average_data,is_source_mix_inference,confidence,review_status
r082_allianz,ALLIANZ,82,J,金融业,Finance,primary,explicit_reported_primary_data_percentage,34,en-allianz-group-annual-report-2024.pdf,102,The percentage of Scope 3 emissions in our GHG inventory calculated using primary data is 34 % across our proprietary investments and own operations.,explicit reported primary data percentage,Explicit reported primary-data percentage,true,false,false,false,false,,seed_batch_03 | seed_batch_03 | seed_batch_03 | seed_batch_03
r082_allianz,ALLIANZ,82,J,金融业,Finance,primary,explicit_reported_primary_data_percentage,34,en-allianz-group-annual-report-2024.pdf,102,The percentage of Scope 3 emissions in our GHG inventory calculated using primary data is 34 % across our proprietary investments and own operations.,explicit reported primary data percentage,Explicit reported primary-data percentage,true,false,false,false,false,,seed_batch_03 | seed_batch_03 | seed_batch_03 | seed_batch_03
r200_bancobilbaovizcayaargentaria,BANCO BILBAO VIZCAYA ARGENTARIA,200,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,BBVA_Annual_Report_2024_ENG.pdf,108,"ation of FIXED and VARIABLE INCOME TOTAL 2024 Considering the same perimeter as at the end of 2023, financed emissions have been reduced by 15.3%, from 159.1 to 134.69 MtCO2e.",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_12 | seed_batch_12 | seed_batch_12
r200_bancobilbaovizcayaargentaria,BANCO BILBAO VIZCAYA ARGENTARIA,200,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,BBVA_Annual_Report_2024_ENG.pdf,108,"ation of FIXED and VARIABLE INCOME TOTAL 2024 Considering the same perimeter as at the end of 2023, financed emissions have been reduced by 15.3%, from 159.1 to 134.69 MtCO2e.",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_12 | seed_batch_12 | seed_batch_12
r200_bancobilbaovizcayaargentaria,BANCO BILBAO VIZCAYA ARGENTARIA,200,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,BBVA_Annual_Report_2024_ENG.pdf,108,"ation of FIXED and VARIABLE INCOME TOTAL 2024 Considering the same perimeter as at the end of 2023, financed emissions have been reduced by 15.3%, from 159.1 to 134.69 MtCO2e.",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_12 | seed_batch_12 | seed_batch_12
r205_deutschebank,DEUTSCHE BANK,205,J,金融业,Finance,primary,explicit_reported_primary_data_percentage,41,Deutsche_Bank_Annual_Report_2024.pdf,312,"s over time – As of year-end 2024, the share of primary data used for t... Methodology and data changes may significantly impact the estimates over time – As of year-end 2024, the share of primary data used for the calculation of Scope 1 and 2 was 41%, and 17% for Scope 3 financed emissions, on a total loan commit",explicit reported primary data percentage,Explicit reported primary-data percentage,true,false,false,false,false,,seed_batch_12 | seed_batch_12 | seed_batch_12 | seed_batch_12
r205_deutschebank,DEUTSCHE BANK,205,J,金融业,Finance,primary,explicit_reported_primary_data_percentage,41,Deutsche_Bank_Annual_Report_2024.pdf,303,The year-on-year increase in financed emissions can be explained by three factors: (i) client emission factors (tCO2/€ m) which led to an increase of 1.9 MtCO2/y;,explicit reported primary data percentage,Explicit reported primary-data percentage,true,false,false,false,false,,seed_batch_12 | seed_batch_12 | seed_batch_12 | seed_batch_12
r205_deutschebank,DEUTSCHE BANK,205,J,金融业,Finance,primary,explicit_reported_primary_data_percentage,41,Deutsche_Bank_Annual_Report_2024.pdf,303,The year-on-year increase in financed emissions can be explained by three factors: (i) client emission factors (tCO2/€ m) which led to an increase of 1.9 MtCO2/y;,explicit reported primary data percentage,Explicit reported primary-data percentage,true,false,false,false,false,,seed_batch_12 | seed_batch_12 | seed_batch_12 | seed_batch_12
r205_deutschebank,DEUTSCHE BANK,205,J,金融业,Finance,primary,explicit_reported_primary_data_percentage,41,Deutsche_Bank_Annual_Report_2024.pdf,303,The year-on-year increase in financed emissions can be explained by three factors: (i) client emission factors (tCO2/€ m) which led to an increase of 1.9 MtCO2/y;,explicit reported primary data percentage,Explicit reported primary-data percentage,true,false,false,false,false,,seed_batch_12 | seed_batch_12 | seed_batch_12 | seed_batch_12
r011_volkswagen,VOLKSWAGEN,11,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2023_Volkswagen_Group_Sustainability_Report.pdf,67,"Category 7:4 Employee commuting in metric tons of CO₂/in % 1,114,774/ 0.3 1,099,091/ 0.3 The CO₂ emissions are based on activity data that were collected in a specific survey representing commuting to/from our largest site in Wolfsburg.",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_01 | seed_batch_01 | seed_batch_01
r011_volkswagen,VOLKSWAGEN,11,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2023_Volkswagen_Group_Sustainability_Report.pdf,67,"Category 7:4 Employee commuting in metric tons of CO₂/in % 1,114,774/ 0.3 1,099,091/ 0.3 The CO₂ emissions are based on activity data that were collected in a specific survey representing commuting to/from our largest site in Wolfsburg.",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_01 | seed_batch_01 | seed_batch_01
r011_volkswagen,VOLKSWAGEN,11,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2023_Volkswagen_Group_Sustainability_Report.pdf,67,"Category 7:4 Employee commuting in metric tons of CO₂/in % 1,114,774/ 0.3 1,099,091/ 0.3 The CO₂ emissions are based on activity data that were collected in a specific survey representing commuting to/from our largest site in Wolfsburg.",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_01 | seed_batch_01 | seed_batch_01
r097_enel,ENEL,97,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",primary,explicit_reported_primary_data_percentage,7,ENEL-integrated-annual-report_2024.pdf,147,"% of Scope 3 emissions were calculated with primary data on emission factors supplied by suppliers, collected using EPD (Environmental Prod- uct Declaration) systems o... In 2024, 7% of Scope 3 emissions were calculated with primary data on emission factors supplied by suppliers, collected using EPD (Enviro... In 2024, 7% of Scope 3 emissions were calculated with primary data on emission factors supplied by suppli",explicit reported primary data percentage,Explicit reported primary-data percentage,true,false,false,false,false,,seed_batch_13 | seed_batch_13 | seed_batch_13 | seed_batch_13
r097_enel,ENEL,97,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",primary,explicit_reported_primary_data_percentage,7,ENEL-integrated-annual-report_2024.pdf,142,"Furthermore, for the calculation of Scope 3 – category 3.D (Generation of purchased electricity that is sold to customers), the emission factor of the national electricity system of Argentina was updated to consider the data of the national",explicit reported primary data percentage,Explicit reported primary-data percentage,true,false,false,false,false,,seed_batch_13 | seed_batch_13 | seed_batch_13 | seed_batch_13
r097_enel,ENEL,97,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",primary,explicit_reported_primary_data_percentage,7,ENEL-integrated-annual-report_2024.pdf,142,"Furthermore, for the calculation of Scope 3 – category 3.D (Generation of purchased electricity that is sold to customers), the emission factor of the national electricity system of Argentina was updated to consider the data of the national",explicit reported primary data percentage,Explicit reported primary-data percentage,true,false,false,false,false,,seed_batch_13 | seed_batch_13 | seed_batch_13 | seed_batch_13
r097_enel,ENEL,97,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",primary,explicit_reported_primary_data_percentage,7,ENEL-integrated-annual-report_2024.pdf,142,"Furthermore, for the calculation of Scope 3 – category 3.D (Generation of purchased electricity that is sold to customers), the emission factor of the national electricity system of Argentina was updated to consider the data of the national",explicit reported primary data percentage,Explicit reported primary-data percentage,true,false,false,false,false,,seed_batch_13 | seed_batch_13 | seed_batch_13 | seed_batch_13
r278_americanairlinesgroup,AMERICAN AIRLINES GROUP,278,G,交通运输、仓储和邮政业,"Transport, Storage and Post",primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,American-Airlines-Sustainability-Report-2024.pdf,93,Scope 1 emissions Source Method Emissions factor Inputs Mobile combustion Emission factors applied to volumes determined from primary use data or estimated volumes based on primary spend data • Volumetric factors are from the Environmental,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_07 | seed_batch_07 | seed_batch_07
r278_americanairlinesgroup,AMERICAN AIRLINES GROUP,278,G,交通运输、仓储和邮政业,"Transport, Storage and Post",primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,American-Airlines-Sustainability-Report-2024.pdf,93,Scope 1 emissions Source Method Emissions factor Inputs Mobile combustion Emission factors applied to volumes determined from primary use data or estimated volumes based on primary spend data • Volumetric factors are from the Environmental,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_07 | seed_batch_07 | seed_batch_07
r278_americanairlinesgroup,AMERICAN AIRLINES GROUP,278,G,交通运输、仓储和邮政业,"Transport, Storage and Post",primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,American-Airlines-Sustainability-Report-2024.pdf,94,"bills • Square footage of buildings Category 4, upstream transportation and distribution Volume based • Emission factors used to calculate Scope 1 and Scope 3 emissions for jet fuel Supplier invoices c.",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_07 | seed_batch_07 | seed_batch_07
