queue_id,company_id,report_id,inventory_year,scope_en,gas,disclosed_gwp_version_en,candidate_gwp_version_en,time_horizon_years,standard_basis_en,fossil_or_biogenic_ch4_basis,applies_to_factor_id,applies_to_emission_record_id,evidence_page,source_file,extraction_snippet,review_decision,reviewer_note,confidence_level
gwp_00306,r270_unitedairlinesholdings,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r270_unitedairlinesholdings__7_306,101,2024-UNITED AIRLINES HOLDINGS-report-interactive.pdf,Home Our strategy Governance Safety Environmental sustainability Community Appendix Cybersecurity People and human capital management Previous 2024 United Airlines Corporate Impact Report corporateimpact.united.com - 101 Next Greenhouse ...,,,
gwp_00307,r270_unitedairlinesholdings,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r270_unitedairlinesholdings_Scope 1__307,100,2024-UNITED AIRLINES HOLDINGS-report-interactive.pdf,"Auto-extracted from page 100; value 38,520,027 metric tons CO2e.",,,
gwp_00308,r270_unitedairlinesholdings,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r270_unitedairlinesholdings_Scope 3__308,101,2024-UNITED AIRLINES HOLDINGS-report-interactive.pdf,"Auto-extracted from page 101; value 13,585,207 tons CO2e.",,,
gwp_00309,r271_tatamotors,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r271_tatamotors_Scope 1__309,16,tata-motor-IAR-2024-25.pdf,"Auto-verified from page 16; value 70,746 tCO2e.",,,
gwp_00310,r271_tatamotors,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r271_tatamotors_Scope 2__310,584,tata-motor-IAR-2024-25.pdf,"Auto-verified from page 584; value 15,650 tCO2e.",,,
gwp_00311,r271_tatamotors,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r271_tatamotors_Scope 3__311,134,tata-motor-IAR-2024-25.pdf,Auto-verified from page 134; value 25.9 MtCO2e.,,,
gwp_00312,r278_americanairlinesgroup,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r278_americanairlinesgroup_Scope 1__312,92,American-Airlines-Sustainability-Report-2024.pdf,"Auto-verified from page 92; value 39,604,835 tCO2e.",,,
gwp_00313,r278_americanairlinesgroup,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r278_americanairlinesgroup_Scope 2__313,92,American-Airlines-Sustainability-Report-2024.pdf,"market-based Auto-verified from page 92; value 177,184 tCO2e.",,,
gwp_00314,r278_americanairlinesgroup,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r278_americanairlinesgroup_Scope 3__314,81,American-Airlines-Sustainability-Report-2024.pdf,"Auto-verified from page 81; value 15,125 tCO2e.",,,
gwp_00315,r282_volvo,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r282_volvo_Scope 1__315,157,volvo-group-annual-report-2024.pdf,...nd divestments in line with GHG protocol to include the same scope over the years 2019-2024. Scope 1 and 2 combined baseline has been restated due to refinements in data reporting and consolidation. The baseline for GHG emissions from scope 3.11 has been restated due to inclusion,,,
gwp_00316,r283_intesasanpaolo,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r283_intesasanpaolo_Scope 1__316,99,2024_INTESA SANPAOLO-Climate_Report.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: 2024_INTESA SANPAOLO-Climate_Report.pdf. PDF page: 99. Reported value: 16,656 tCO2e. Review note: The candidate 69,067 is a total row; the same table gives 202...",,,
gwp_00317,r283_intesasanpaolo,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r283_intesasanpaolo_Scope 2__317,103,2024_INTESA SANPAOLO-Climate_Report.pdf,"location-based Auto-extracted from page 103; value 3,487 tCO2e.",,,
gwp_00318,r283_intesasanpaolo,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r283_intesasanpaolo_Scope 2__318,99,2024_INTESA SANPAOLO-Climate_Report.pdf,"...tors’ report | Contacts OWN OPERATIONAL FOOTPRINT Market Based GHG Emissions (tCO2e) Scope 1 Scope 2 tCO2e per FTE 2023 69,067 0.7 18,591 50,475 2024 61,936 0.6 16,656 45,280 Location Based GHG Emissions (tCO2e) Scope 1 Scope 2 tCO2e per FTE 2024 161,069 1.6 115,789 45,280 2023 1",,,
gwp_00319,r287_tokiomarineholdings,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r287_tokiomarineholdings_Scope 1__319,42,TOKIO MARINE HOLDINGS sustainability_web_2025.pdf,"Auto-verified from page 42; value 12,517 tCO2e.",,,
gwp_00320,r287_tokiomarineholdings,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r287_tokiomarineholdings_Scope 2__320,42,TOKIO MARINE HOLDINGS sustainability_web_2025.pdf,"Auto-verified from page 42; value 12,517 tCO2e.",,,
gwp_00321,r287_tokiomarineholdings,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r287_tokiomarineholdings_Scope 3__321,42,TOKIO MARINE HOLDINGS sustainability_web_2025.pdf,"Auto-verified from page 42; value 12,517 tCO2e.",,,
gwp_00322,r289_maerskgroup,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r289_maerskgroup_Scope 1__322,93,Maersk Annual Report 2024.pdf,Auto-extracted from page 93; value 2024 tonnes CO2e.,,,
gwp_00323,r289_maerskgroup,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r289_maerskgroup_Scope 2__323,89,Maersk Annual Report 2024.pdf,"Auto-verified from page 89; value 1,000 tCO2e.",,,
gwp_00324,r292_shanghaipudongdevelopmentbank,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r292_shanghaipudongdevelopmentbank_Scope 1__324,99,,"Auto-extracted from page 99; value 16,470,000 Metric Tons CO2e.",,,
gwp_00325,r292_shanghaipudongdevelopmentbank,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r292_shanghaipudongdevelopmentbank_Scope 2__325,18,,Auto-verified from page 18; value 4.3 MTCO2e.,,,
gwp_00326,r292_shanghaipudongdevelopmentbank,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r292_shanghaipudongdevelopmentbank_Scope 3__326,99,,"Auto-verified from page 99; value 530,000 tCO2e.",,,
gwp_00327,r294_bankofmontreal,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r294_bankofmontreal__1_327,78,BMO_2024_SCR_EN_interactive.pdf,...uantification using the GHG Protocol’s operational control approach. 3 Scope 3 category 1 Purchased goods and services is calculated based on spend data for the period November 1 to October 1 and includes GHG emissions from the procurement,,,
gwp_00328,r294_bankofmontreal,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r294_bankofmontreal_Scope 2__328,79,BMO_2024_SCR_EN_interactive.pdf,"location-based Auto-verified from page 79; value 1,052 870 tCO2e.",,,
gwp_00329,r294_bankofmontreal,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r294_bankofmontreal_Scope 3__329,84,BMO_2024_SCR_EN_interactive.pdf,"Auto-verified from page 84; value 5,393 ktCO2e.",,,
gwp_00330,r295_zffriedrichshafen,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r295_zffriedrichshafen_Scope 3__330,68,ZF_AnnualReport24.pdf,Auto-extracted from page 68; value 1 tCO2e.,,,
gwp_00331,r295_zffriedrichshafen,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r295_zffriedrichshafen_Scope 1__331,68,ZF_AnnualReport24.pdf,"Gross GHG emissions of Scope 1, 2 and 3 and total GHG emissions in million tons (CO2-aquivalent) 2024 2023 2019 Baseline Scope 1 1) 0.229 0.247 0.406 Scope 2 1) location-based 1) 1.144 1.184 1.437 market-based 1) 0.649 0.805 1.371 Scope 1 + Scope 2 emissions (market-based) 0.878 ",,,
gwp_00332,r297_sanofi,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r297_sanofi_Scope 1__332,41,SANOFI-sustainability-statement-2024--ESG-Report-.pdf,"Auto-verified from page 41; value 53,092 tCO2e.",,,
gwp_00333,r297_sanofi,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r297_sanofi_Scope 2__333,38,SANOFI-sustainability-statement-2024--ESG-Report-.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: SANOFI-sustainability-statement-2024--ESG-Report-.pdf. PDF page: 38. Reported value: 318,252 tCO2e. Scope 2 reporting method: Location-Based.",,,
gwp_00334,r297_sanofi,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r297_sanofi_Scope 2__334,38,SANOFI-sustainability-statement-2024--ESG-Report-.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: SANOFI-sustainability-statement-2024--ESG-Report-.pdf. PDF page: 38. Reported value: 75,864 tCO2e. Scope 2 reporting method: Market-Based.",,,
gwp_00335,r297_sanofi,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r297_sanofi_Scope 3__335,38,SANOFI-sustainability-statement-2024--ESG-Report-.pdf,"Auto-verified from page 38; value 3,822,627 tCO2e.",,,
gwp_00336,r301_swissre,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r301_swissre_Scope 3__336,82,2024-SWISS RE-sustainability-report-en.pdf,Auto-verified from page 82; value 1000 tCO2e.,,,
gwp_00337,r304_capitalonefinancial,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r304_capitalonefinancial_Scope 1__337,142,,Auto-verified from page 142; value 40.50 MtCO2e.,,,
gwp_00338,r304_capitalonefinancial,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r304_capitalonefinancial_Scope 2__338,142,,market-based Auto-verified from page 142; value 0.95 MtCO2e.,,,
gwp_00339,r304_capitalonefinancial,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r304_capitalonefinancial_Scope 3__339,152,,Auto-extracted from page 152; value 0.0002 Million tons of CO2.,,,
gwp_00340,r310_vodafonegroup,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r310_vodafonegroup_Scope 1__340,38,Vodafone 2025 Annual Report.pdf,Page 38 reports Scope 1 GHG emissions from continuing operations at 0.26 million tonnes CO2e for 2025.,,,
gwp_00341,r310_vodafonegroup,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r310_vodafonegroup_Scope 2__341,38,Vodafone 2025 Annual Report.pdf,Page 38 reports Scope 2 GHG emissions location-based from continuing operations at 2.17 million tonnes CO2e for 2025; discontinued operations are excluded to keep the boundary consistent with Scope 1 and Scope 3 continuing-operations rows.,,,
gwp_00342,r310_vodafonegroup,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r310_vodafonegroup_Scope 2__342,38,Vodafone 2025 Annual Report.pdf,Page 38 reports Scope 2 GHG emissions market-based from continuing operations at 0.01 million tonnes CO2e for 2025.,,,
gwp_00343,r310_vodafonegroup,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r310_vodafonegroup_Scope 3__343,38,Vodafone 2025 Annual Report.pdf,Page 38 reports Scope 3 GHG emissions from continuing operations at 6.61 million tonnes CO2e for 2025; this is not the combined Scope 1+2+3 total row.,,,
gwp_00344,r313_exor集团,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r313_exor集团_Scope 1__344,7,EXOR GROUP Sustainability Report 2023.pdf,Auto-extracted from page 7; value 7 tCO2e.,,,
gwp_00345,r315_unicreditgroup,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r315_unicreditgroup_Scope 1__345,271,2024-UNICREDIT GROUP-Annual-Reports-and-Accounts.pdf,Page 271 reports Scope 1 GHG emissions at 24412 tCO2eq for 2024; stored as 0.024412 MtCO2e.,,,
gwp_00346,r315_unicreditgroup,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r315_unicreditgroup_Scope 2__346,271,2024-UNICREDIT GROUP-Annual-Reports-and-Accounts.pdf,Page 271 reports Scope 2 location-based GHG emissions at 100830 tCO2eq for 2024; stored as 0.10083 MtCO2e.,,,
gwp_00347,r315_unicreditgroup,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r315_unicreditgroup_Scope 2__347,271,2024-UNICREDIT GROUP-Annual-Reports-and-Accounts.pdf,Page 271 reports Scope 2 market-based GHG emissions at 16702 tCO2eq for 2024; stored as 0.016702 MtCO2e.,,,
gwp_00348,r315_unicreditgroup,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r315_unicreditgroup_Scope 3__348,271,2024-UNICREDIT GROUP-Annual-Reports-and-Accounts.pdf,Page 271 reports Significant scope 3 GHG emissions at 97473496 tCO2eq for 2024; stored as 97.473496 MtCO2e.,,,
gwp_00349,r316_energiebadenwürttemberg,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r316_energiebadenwürttemberg_Scope 3__349,107,,Auto-extracted from page 107; value 2023 Mt CO2e.,,,
gwp_00350,r317_tokyoelectricpower,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r317_tokyoelectricpower_Scope 1__350,100,TOKYO ELECTRIC POWER TP2024_en_web_print.pdf,Auto-extracted from page 100; value 11 ktCO2e.,,,
gwp_00351,r317_tokyoelectricpower,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r317_tokyoelectricpower_Scope 2__351,102,TOKYO ELECTRIC POWER TP2024_en_web_print.pdf,Manual PDF-page validation accepted this direct-use Scope value. Source file: TOKYO ELECTRIC POWER TP2024_en_web_print.pdf. PDF page: 102. Reported value: 446 ktCO2e. Scope 2 reporting method: Market-Based.,,,
gwp_00352,r320_orange公司,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r320_orange公司_Scope 3__352,3,ORANGE rapport annuel 2024-2025.pdf,Auto-extracted from page 3; value 5 361 KtCO2e.,,,
gwp_00353,r322_ingkagroup,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r322_ingkagroup_Scope 2__353,118,ingkagroup_annualsummaryandsustainabilityreport_fy24.pdf,"market-based Auto-verified from page 118; value 1,801,493 tCO2e.",,,
gwp_00354,r322_ingkagroup,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r322_ingkagroup_Scope 3__354,122,ingkagroup_annualsummaryandsustainabilityreport_fy24.pdf,Auto-verified from page 122; value 5 tCO2e.,,,
gwp_00355,r324_americaninternationalgroup,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r324_americaninternationalgroup__13_355,34,AMERICAN INTERNATIONAL GROUP-aig-sustainability-report-2024.pdf,CONTENTS EXECUTIVE SUMMARY OUR STRATEGY OUR GOVERNANCE OUR CUSTOMERS OUR ENVIRONMENT OUR COMMUNITIES APPENDICES Climate Impact on Business Climate Strategy Climate Transition Plan Climate-Related Disclosures Biodiversity Engagement Our P...,,,
gwp_00356,r324_americaninternationalgroup,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r324_americaninternationalgroup_Scope 1__356,34,AMERICAN INTERNATIONAL GROUP-aig-sustainability-report-2024.pdf,...lations incorporate certain third-party information. We have obtained limited assurance over scope 1 and scope 2 (location-based) GHG emissions for the year ending 12/31/2024. See the Report of Independent Accountants for the assurance statement and our Management Assertion for d,,,
gwp_00357,r324_americaninternationalgroup,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r324_americaninternationalgroup_Scope 2__357,34,AMERICAN INTERNATIONAL GROUP-aig-sustainability-report-2024.pdf,...rporate certain third-party information. We have obtained limited assurance over scope 1 and scope 2 (location-based) GHG emissions for the year ending 12/31/2024. See the Report of Independent Accountants for the assurance statement and our Management Assertion for details on th,,,
gwp_00358,r324_americaninternationalgroup,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r324_americaninternationalgroup_Scope 3__358,34,AMERICAN INTERNATIONAL GROUP-aig-sustainability-report-2024.pdf,"...sions (location- based) increased by 1% against prior year and baseline (2022). Our measured scope 3 emissions in Table 2, excluding category 15 (financed emissions), are primarily from purchased goods and services and business-related travel. 2024 scope 3 emissions decreased by ",,,
gwp_00359,r327_talanx公司,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r327_talanx公司_Scope 1__359,32,Talanx_Nachhaltigkeitsbericht_2023_en.pdf,"Auto-extracted from page 32; value 12,627 tCO2e.",,,
gwp_00360,r327_talanx公司,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r327_talanx公司_Scope 2__360,32,Talanx_Nachhaltigkeitsbericht_2023_en.pdf,"market-based Auto-verified from page 32; value 12,627 tCO2e.",,,
gwp_00361,r327_talanx公司,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r327_talanx公司_Scope 3__361,32,Talanx_Nachhaltigkeitsbericht_2023_en.pdf,"Auto-extracted from page 32; value 12,627 tCO2e.",,,
gwp_00362,r329_astrazeneca,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r329_astrazeneca_Scope 1__362,235,AstraZeneca_AR_2024.pdf,"Auto-extracted from page 235; value 24,595 tCO2e.",,,
gwp_00363,r329_astrazeneca,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r329_astrazeneca_Scope 2__363,235,AstraZeneca_AR_2024.pdf,"market-based Auto-verified from page 235; value 22,195 tCO2e.",,,
gwp_00364,r329_astrazeneca,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r329_astrazeneca_Scope 3__364,129,AstraZeneca_AR_2024.pdf,"...5bn $35.5bn Relative TSR 20% Median Upper Quartile Sustainability 10% Value Chain emissions (Scope 3) 1,846 ktCO2e 1,434 ktCO2e Regulatory events measure NME and major life-cycle management approvals (taking into account the first approval over the performance period). NME Phase ",,,
gwp_00365,r333_tiaa,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r333_tiaa_Scope 1__365,34,TIAA climate_report_2024.pdf,Auto-extracted from page 34; value 2 mt CO2e.,,,
gwp_00366,r344_continental,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r344_continental_Scope 2__366,142,CONTINENTAL annual-report-2024.pdf,"market-based Auto-verified from page 142; value 1,424,774 tCO2e.",,,
gwp_00367,r344_continental,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r344_continental_Scope 3__367,145,CONTINENTAL annual-report-2024.pdf,Auto-extracted from page 145; value 2024 tCO2e.,,,
gwp_00368,r344_continental,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r344_continental_Scope 1__368,142,CONTINENTAL annual-report-2024.pdf,...G 2024 Annual Report Management Report Sustainability Report - Environmental Information 139 Scope 1 and Scope 2 GHG emissions Retrospective Milestones and target years Base year 2023 2024 ∆ PY in % 2025 2030 2035 Reduction rate (Annual % target / Base year) Scope 1 GHG emissions,,,
gwp_00369,r345_raízen公司,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r345_raízen公司_Scope 1__369,32,item-1338-raizen-rs24-25-en-d11.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: item-1338-raizen-rs24-25-en-d11.pdf. PDF page: 32. Reported value: 3,179,506.82 tCO2e.",,,
gwp_00370,r345_raízen公司,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r345_raízen公司_Scope 2__370,32,item-1338-raizen-rs24-25-en-d11.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: item-1338-raizen-rs24-25-en-d11.pdf. PDF page: 32. Reported value: 11,270.42 tCO2e. Scope 2 reporting method: Method not specified. Review note: The page gives...",,,
gwp_00371,r345_raízen公司,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r345_raízen公司_Scope 3__371,32,item-1338-raizen-rs24-25-en-d11.pdf,"Auto-extracted from page 32; value 13,086,210.82 tCO2e.",,,
gwp_00372,r346_dow,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r346_dow__1_372,136,DOW-2024-progress-report.pdf,Analyst Data Summary Scope 1 GHG Emissions1 Millions Metric Tons CO2e 26.63 26.77 27.29 Scope 1 GHG Emissions - Excluding Emissions Associated With the Production of Power and Steam Not Consumed by the Company Millions Metric Tons CO2e 2...,,,
gwp_00373,r346_dow,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r346_dow__2_373,136,DOW-2024-progress-report.pdf,Analyst Data Summary Scope 1 GHG Emissions1 Millions Metric Tons CO2e 26.63 26.77 27.29 Scope 1 GHG Emissions - Excluding Emissions Associated With the Production of Power and Steam Not Consumed by the Company Millions Metric Tons CO2e 2...,,,
gwp_00374,r346_dow,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r346_dow__3_374,136,DOW-2024-progress-report.pdf,Analyst Data Summary Scope 1 GHG Emissions1 Millions Metric Tons CO2e 26.63 26.77 27.29 Scope 1 GHG Emissions - Excluding Emissions Associated With the Production of Power and Steam Not Consumed by the Company Millions Metric Tons CO2e 2...,,,
gwp_00375,r346_dow,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r346_dow__4_375,136,DOW-2024-progress-report.pdf,Analyst Data Summary Scope 1 GHG Emissions1 Millions Metric Tons CO2e 26.63 26.77 27.29 Scope 1 GHG Emissions - Excluding Emissions Associated With the Production of Power and Steam Not Consumed by the Company Millions Metric Tons CO2e 2...,,,
gwp_00376,r346_dow,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r346_dow__5_376,136,DOW-2024-progress-report.pdf,Analyst Data Summary Scope 1 GHG Emissions1 Millions Metric Tons CO2e 26.63 26.77 27.29 Scope 1 GHG Emissions - Excluding Emissions Associated With the Production of Power and Steam Not Consumed by the Company Millions Metric Tons CO2e 2...,,,
gwp_00377,r346_dow,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r346_dow__6_377,136,DOW-2024-progress-report.pdf,Analyst Data Summary Scope 1 GHG Emissions1 Millions Metric Tons CO2e 26.63 26.77 27.29 Scope 1 GHG Emissions - Excluding Emissions Associated With the Production of Power and Steam Not Consumed by the Company Millions Metric Tons CO2e 2...,,,
gwp_00378,r346_dow,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r346_dow__7_378,136,DOW-2024-progress-report.pdf,Analyst Data Summary Scope 1 GHG Emissions1 Millions Metric Tons CO2e 26.63 26.77 27.29 Scope 1 GHG Emissions - Excluding Emissions Associated With the Production of Power and Steam Not Consumed by the Company Millions Metric Tons CO2e 2...,,,
gwp_00379,r346_dow,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r346_dow__11_379,136,DOW-2024-progress-report.pdf,Analyst Data Summary Scope 1 GHG Emissions1 Millions Metric Tons CO2e 26.63 26.77 27.29 Scope 1 GHG Emissions - Excluding Emissions Associated With the Production of Power and Steam Not Consumed by the Company Millions Metric Tons CO2e 2...,,,
gwp_00380,r346_dow,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r346_dow__12_380,136,DOW-2024-progress-report.pdf,Analyst Data Summary Scope 1 GHG Emissions1 Millions Metric Tons CO2e 26.63 26.77 27.29 Scope 1 GHG Emissions - Excluding Emissions Associated With the Production of Power and Steam Not Consumed by the Company Millions Metric Tons CO2e 2...,,,
gwp_00381,r346_dow,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r346_dow__13_381,136,DOW-2024-progress-report.pdf,Analyst Data Summary Scope 1 GHG Emissions1 Millions Metric Tons CO2e 26.63 26.77 27.29 Scope 1 GHG Emissions - Excluding Emissions Associated With the Production of Power and Steam Not Consumed by the Company Millions Metric Tons CO2e 2...,,,
gwp_00382,r346_dow,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r346_dow__14_382,136,DOW-2024-progress-report.pdf,Analyst Data Summary Scope 1 GHG Emissions1 Millions Metric Tons CO2e 26.63 26.77 27.29 Scope 1 GHG Emissions - Excluding Emissions Associated With the Production of Power and Steam Not Consumed by the Company Millions Metric Tons CO2e 2...,,,
gwp_00383,r346_dow,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r346_dow__15_383,136,DOW-2024-progress-report.pdf,Analyst Data Summary Scope 1 GHG Emissions1 Millions Metric Tons CO2e 26.63 26.77 27.29 Scope 1 GHG Emissions - Excluding Emissions Associated With the Production of Power and Steam Not Consumed by the Company Millions Metric Tons CO2e 2...,,,
gwp_00384,r346_dow,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r346_dow_Scope 1__384,117,DOW-2024-progress-report.pdf,Auto-extracted from page 117; value 2024 Metric Tons CO2e.,,,
gwp_00385,r346_dow,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r346_dow_Scope 2__385,115,DOW-2024-progress-report.pdf,... % Scope 1 Emissions From Power Sold to Third-party/Grid1 4.70 5.04 5.45 5.74 -1.04 -18.12 % Scope 2 (Market) 3.11 3.20 4.19 6.22 -3.11 -50.00 % Scope 2 (Location)2 3.44 3.36 3.45 3.95 -0.51 -12.91 % Gross Scope 1 & 2 (Market) 29.74 29.97 31.48 34.98 -5.24 -14.98 % Scope 1 & 2 GH,,,
gwp_00386,r349_fomentoeconómicomexicano公司,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r349_fomentoeconómicomexicano公司_Scope 1__386,142,FEMSA_2024_Annual_Report.pdf,"Auto-verified from page 142; value 1,003,012 tCO2e.",,,
gwp_00387,r349_fomentoeconómicomexicano公司,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r349_fomentoeconómicomexicano公司_Scope 2__387,150,FEMSA_2024_Annual_Report.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: FEMSA_2024_Annual_Report.pdf. PDF page: 150. Reported value: 444,618 tCO2e. Scope 2 reporting method: Market-Based. Review note: Candidate scope label was row-...",,,
