priority,requirement_id,issue_id,company_id,company_name_en,company_name_zh,world500_rank,open_queue_rows,queue_files,queue_types,review_priorities,evidence_boundaries,acceptance_gate_en,safe_next_action_zh,safe_next_action_en,sample_source_files,sample_pages,sample_snippet_en
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r119_christiandior,CHRISTIAN DIOR,迪奥公司,119,8,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p1_named_series_missing_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P0_upgrade_contextual_to_explicit | P1_find_named_series_source | P1_named_series_missing_from_sample | P2_low_evidence_contextual_edge,P0_upgrade_contextual_to_explicit | P1_find_named_series_source | P1_named_series_missing_from_sample | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,ChristianDior_2024_Annual_Report.pdf,93,"venue. Ace of Spade, Minuty, Joseph Phelps, Patou, Buly, Perfumes Loewe, 24S, Kendo, LVMH Hotel Management and Cova were included in environmental reporting. Monetary and HR data extracted and used in the Scope 3 greenhouse gas emissions ca"
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r125_ptt,PTT,泰国国家石油有限公司,125,8,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p1_named_series_missing_queue.csv,P0_upgrade_contextual_to_explicit | P1_named_series_missing_from_sample,P0_upgrade_contextual_to_explicit | P1_named_series_missing_from_sample,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,PTT One Report ENG 2024.pdf,152,"sed from private power plants, GPSC and GC. • The emission factors and global warming potential (GWP) values used are referenced from IPCC AR6 for GWP calculations. • The standards, methodologies, assumptions, and/or calculation tools appli"
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r127_fedex,FEDEX,联邦快递,127,8,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p1_named_series_missing_queue.csv,P0_upgrade_contextual_to_explicit | P1_named_series_missing_from_sample,P0_upgrade_contextual_to_explicit | P1_named_series_missing_from_sample,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,FedEx_2025_CR_Report.pdf,19,"and exploring how enhanced weathering can be integrated into industrial and agricultural processes, such as wastewater treatment and irrigation systems. Enhancing footprint data collection 2025 marks our 18th year of disclosing our emission"
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r128_sony,SONY,索尼,128,8,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p1_named_series_missing_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P0_upgrade_contextual_to_explicit | P1_find_named_series_source | P1_named_series_missing_from_sample | P2_low_evidence_contextual_edge,P0_upgrade_contextual_to_explicit | P1_find_named_series_source | P1_named_series_missing_from_sample | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,SONY-SustainabilityReport2025_E.pdf,115,"in. *1 Value chain refers to the entire product life cycle process, from procurement of materials through to manufacturing, use and disposal. It includes upstream and downstream manufacturing processes. *2 GHG emissions are calculated in"
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r166_vinci,VINCI,万喜集团,166,8,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p1_named_series_missing_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P0_upgrade_contextual_to_explicit | P1_find_named_series_source | P1_named_series_missing_from_sample | P2_low_evidence_contextual_edge,P0_upgrade_contextual_to_explicit | P1_find_named_series_source | P1_named_series_missing_from_sample | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,VINCI-2024_workforce_related_environmental_and_social_information.pdf,19,"ct emissions (Scopes 1 and 2) by 40% by 2030 (from 2018 levels); – reduce indirect upstream and downstream emissions (Scope 3) by 20% by 2030 (from 2019 levels). This reduction covers all of the emissions categories, upstream and downstream"
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r196_hitachi,HITACHI,日立,196,8,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P1_find_named_series_source | P2_low_evidence_contextual_edge,P1_find_named_series_source | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,HITACHI_en_sustainability2025.pdf,50,"Structured standard tag: GHG Protocol; Standard role: Accounting standard; Matched keywords: Derived value Furthermore, by expanding the introduction of corporate PPA, we are accelerating the replacement of fossil fuel-derived electricity with electricity from renewable energy sources. The renewable electricity introduced will comply with the st HITACHI_en_…"
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r223_stonex集团,StoneX,StoneX,223,8,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p1_named_series_missing_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P0_upgrade_contextual_to_explicit | P1_find_named_series_source | P1_named_series_missing_from_sample | P2_low_evidence_contextual_edge,P0_upgrade_contextual_to_explicit | P1_find_named_series_source | P1_named_series_missing_from_sample | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,StoneX_ESG_Report_08.26.2024.pdf,9,"ng an organizational boundary, which involves accounting for GHG emissions from operations over which StoneX has control across its entire business in all locations. StoneX’s GHG emissions have been calculated and analyzed in accordance wit"
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r236_pfizer,PFIZER,辉瑞制药有限公司,236,8,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P1_find_named_series_source | P2_low_evidence_contextual_edge,P1_find_named_series_source | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,Pfizer_2024_Impact_Report_02JUN2025.pdf,33,Structured standard tag: GHG Protocol; Standard role: Accounting standard itigation measures for risks and opportunities with potential impact on financial performance and are working to quantify the financial impact of other selected items. Pfizer's climate-related risk management and emissions reporting are in Pfizer_2024_Impact_Report_02JUN2025.pdf Drivi…
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r251_renault,RENAULT,雷诺,251,8,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p1_named_series_missing_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P0_upgrade_contextual_to_explicit | P1_find_named_series_source | P1_named_series_missing_from_sample | P2_low_evidence_contextual_edge,P0_upgrade_contextual_to_explicit | P1_find_named_series_source | P1_named_series_missing_from_sample | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,RENAULT_Rapport_Climat_2024_GB_1920x1080pix_V1_prol_MEL.pdf,12,(NOT INCLUDED WITHIN SCOPE 2) Climate profile The Group’s carbon footprint The greenhouse gas (GHG) emissions that make up the company’s carbon footprint are categorized into three scopes. Renault Group reports its GHG emissions for each sc
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r255_chartercommunications,CHARTER COMMUNICATIONS,特许通讯公司,255,8,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p1_named_series_missing_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P0_upgrade_contextual_to_explicit | P1_find_named_series_source | P1_named_series_missing_from_sample | P2_low_evidence_contextual_edge,P0_upgrade_contextual_to_explicit | P1_find_named_series_source | P1_named_series_missing_from_sample | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,2023 CHARTER COMMUNICATIONS esg-report.pdf,21,"mpacts in addition to keeping our customers connected and our services affordable. In 2023, we continued developing and refining operational approaches supporting our carbon neutral strategies. We further enhanced our Scope 2 emissions repo"
