decision_id,source_queue,decision_bucket,decision_status,company_id,company_name_en,world500_rank,series_id,series_name_en,review_priority,match_status,evidence_gate,pages,source_files,decision_reason_en,next_action_en
GHG-SERIES-ACCEPTED-0055,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r111_morganstanley,MORGAN STANLEY,111,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,47 | 89 | 90,Morgan_Stanley_2023_ESG_Report.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0056,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r111_morganstanley,MORGAN STANLEY,111,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,56 | 57 | 82,Morgan_Stanley_2023_ESG_Report.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0057,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r113_brookfield,BROOKFIELD,113,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,96 | 97 | 105,BROOKFIELD-BAM Ltd. 2024 Sustainability Report.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0058,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r113_brookfield,BROOKFIELD,113,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,105 | 62,BROOKFIELD-BAM Ltd. 2024 Sustainability Report.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0059,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r113_brookfield,BROOKFIELD,113,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,97,BROOKFIELD-BAM Ltd. 2024 Sustainability Report.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0060,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r113_brookfield,BROOKFIELD,113,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,97,BROOKFIELD-BAM Ltd. 2024 Sustainability Report.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0061,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r113_brookfield,BROOKFIELD,113,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,97 | 105,BROOKFIELD-BAM Ltd. 2024 Sustainability Report.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0062,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r114_royalaholddelhaize,ROYAL AHOLD DELHAIZE,114,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,117 | 118 | 179,Ahold_Delhaize_Annual_Report_2024.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0063,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r114_royalaholddelhaize,ROYAL AHOLD DELHAIZE,114,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,361 | 117,Ahold_Delhaize_Annual_Report_2024.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0064,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r114_royalaholddelhaize,ROYAL AHOLD DELHAIZE,114,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,180 | 117 | 118,Ahold_Delhaize_Annual_Report_2024.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0065,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r117_adm公司,ADM,117,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,25,final_archer-daniels-midland-adm_2023-corporate-sustainability-report.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0066,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r121_mitsui,MITSUI,121,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,90 | 127 | 128,SUMITOMO MITSUI FINANCIAL GROUP sustainability_report_e_2025.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0067,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r124_unitedparcelservice,UNITED PARCEL SERVICE,124,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,10 | 49,2024-UPS-GRI-Report.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0068,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r124_unitedparcelservice,UNITED PARCEL SERVICE,124,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,10 | 49,2024-UPS-GRI-Report.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0069,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r126_axa,AXA,126,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,162 | 229,axa_urd2024_accessible_va.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0070,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r126_axa,AXA,126,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,234 | 152,axa_urd2024_accessible_va.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0071,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r126_axa,AXA,126,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,234 | 152,axa_urd2024_accessible_va.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0072,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r130_engie集团,Engie,130,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,112 | 119 | 120 | 513,ENGIE_DEU_2024_US__PDF_MEL_v3.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0073,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r130_engie集团,Engie,130,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,120 | 112,ENGIE_DEU_2024_US__PDF_MEL_v3.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0074,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r130_engie集团,Engie,130,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,112 | 120,ENGIE_DEU_2024_US__PDF_MEL_v3.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0075,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r131_waltdisney,WALT DISNEY,131,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,23 | 34,华特迪士尼公司-2024-SSI-Report.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0076,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r132_orlen,ORLEN,132,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,119 | 162,Management Board on the Operations of ORLEN Group 2024.pdf.coredownload.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0077,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r132_orlen,ORLEN,132,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,162 | 119,Management Board on the Operations of ORLEN Group 2024.pdf.coredownload.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0078,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r132_orlen,ORLEN,132,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,162 | 119 | 161,Management Board on the Operations of ORLEN Group 2024.pdf.coredownload.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0079,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r136_nissanmotor,NISSAN MOTOR,136,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,63 | 150,NISSAN MOTOR-DB25_E_All.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0080,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r137_royalbankofcanada,ROYAL BANK OF CANADA,137,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,108 | 127 | 58,ROYAL BANK OF CANADA-RBC-2024-sustainability-report.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0081,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r137_royalbankofcanada,ROYAL BANK OF CANADA,137,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,48 | 66 | 67,ROYAL BANK OF CANADA-RBC-2024-sustainability-report.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0082,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r137_royalbankofcanada,ROYAL BANK OF CANADA,137,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,58 | 59,ROYAL BANK OF CANADA-RBC-2024-sustainability-report.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
GHG-SERIES-ACCEPTED-0083,world500_ghg_series_acceptance_ledger.json,accepted,accepted_explicit_named_series_edge,r162_kia,KIA,162,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_acceptance_graph,explicit_series_citation,source_text_explicitly_names_this_ghg_protocol_series,128 | 130,2025 KIA Sustainability Report.pdf,Accepted: source text explicitly names this exact controlled GHGP/PCAF standard or guidance.,Keep in the accepted GHGP fine-series graph with page/source evidence.
