company_id,world500_rank,company_name_en,company_name_zh,industry_section_code,industry_section_zh,enterprise_use_tier_code,readiness_status,readiness_status_zh,readiness_score,readiness_score_max,missing_requirement_count,missing_requirement_keys,missing_requirement_zh,direct_scope_count,direct_scope_set,scope_candidate_count,scope3_candidate_count,scope3_category_count,scope3_category_codes,standards_count,method_rows_count,evidence_ledger_count,evidence_ledger_count_raw,traceable_evidence_row_count,accepted_traceable_evidence_count,formal_traceable_evidence_count,candidate_traceable_evidence_count,missing_source_file_row_count,missing_evidence_page_row_count,missing_snippet_row_count,source_attribution_mismatch_count,source_traceability_status,source_traceability_status_zh,matched_source_file,recommended_source_file,page_count,report_match_status,review_queue_issue_type,has_matched_report,has_standard_evidence,has_method_evidence,has_data_source_or_quality,has_industry_mapping,has_source_traceability,has_direct_scope_1_2_3,has_scope2_dual_method,has_scope3_15_category_layer,has_emission_factor_application,has_gwp_version_fact,has_energy_consumption_fact,has_economic_instrument_fact,has_target_progress_chain
r035_chinarailwayengineeringgroup,35,CHINA RAILWAY ENGINEERING GROUP,中国铁路工程集团有限公司,E,建筑业,C,evidence_graph_only,仅事实图谱/证据层,6,14,8,has_method_evidence|has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_target_progress_chain,有核算方法/活动/质量证据；有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；目标-基准-进度链完整,0,,0,0,0,,4,0,4,4,4,4,4,0,0,0,0,0,complete,完整溯源,2021中国铁路工程集团有限公司ESG报告.pdf,,105,matched_auto_high,evidence_gap,True,True,False,False,True,True,False,False,False,False,False,True,True,False
r036_fordmotor,36,FORD MOTOR,福特汽车公司,C,制造业,A,candidate_or_partial,候选或部分满足,9,14,5,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；目标-基准-进度链完整,2,Scope 2|Scope 3,2,6,6,1|2|3|4|11|15,7,56,73,73,73,73,65,8,0,0,0,0,complete,完整溯源,2025-integrated-sustainability-and-financial-report-FORD MOTOR.pdf,,304,matched_auto_high,,True,True,True,True,True,True,False,False,False,False,True,True,True,False
r037_bankofchina,37,BANK OF CHINA,中国银行股份有限公司,J,金融业,C,evidence_graph_only,仅事实图谱/证据层,8,14,6,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；目标-基准-进度链完整,0,,0,0,0,,2,3,5,5,5,5,5,0,0,0,0,0,complete,完整溯源,2024中国银行股份有限公司社会责任报告.pdf,,73,matched_auto_high,,True,True,True,True,True,True,False,False,False,False,False,True,True,False
r038_bankofamerica,38,BANK OF AMERICA,美国银行,J,金融业,C,candidate_or_partial,候选或部分满足,9,14,5,has_direct_scope_1_2_3|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；目标-基准-进度链完整,0,,5,2,3,1|6|15,6,42,55,55,55,55,48,7,0,0,0,0,complete,完整溯源,BankOfAmerica_Sustainability_2024_Report.pdf,,124,matched_manual,,True,True,True,True,True,True,False,True,False,False,False,True,True,False
r039_generalmotors,39,GENERAL MOTORS,通用汽车公司,C,制造业,C,evidence_graph_only,仅事实图谱/证据层,9,14,5,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；目标-基准-进度链完整,0,,0,0,3,1|11|15,5,21,26,26,26,26,26,0,0,0,0,0,complete,完整溯源,GM_2023_SR.pdf,,84,matched_manual,,True,True,True,True,True,True,False,False,False,False,True,True,True,False
r040_elevancehealth公司,40,Elevance Health公司,Elevance Health公司,J,金融业,C,source_gap,源文件缺口,1,14,13,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no_parent_report,缺母公司报告,,,0,unmatched,report_unmatched,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r041_bmwgroup,41,BMW GROUP,宝马集团,C,制造业,C,evidence_graph_only,仅事实图谱/证据层,5,14,9,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,1,1,2,2,2,2,2,0,0,0,0,0,complete,完整溯源,2024_09_10_Umwelterklaerung_BMW_Group_2024_TUEVsigned_DE.pdf,,51,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,False,False,False,False
r042_mercedesbenzgroup,42,MERCEDES-BENZ GROUP,梅赛德斯-奔驰集团,C,制造业,A,candidate_or_partial,候选或部分满足,6,14,8,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；目标-基准-进度链完整,1,Scope 1,1,2,9,1|2|3|4|5|6|7|8|9,2,22,28,28,28,28,25,3,0,0,0,0,complete,完整溯源,mercedes-benz-ir-sustainability-targets-and-metrics-summary-2024.pdf,,29,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,False,False,True,False
r043_chinarailwayconstruction,43,CHINA RAILWAY CONSTRUCTION,中国铁道建筑集团有限公司,E,建筑业,C,source_gap,源文件缺口,1,14,13,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no_parent_report,缺母公司报告,,,0,unmatched,report_unmatched,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r044_chinabaowusteelgroup,44,CHINA BAOWU STEEL GROUP,中国宝武钢铁集团有限公司,C,制造业,C,evidence_graph_only,仅事实图谱/证据层,5,14,9,has_method_evidence|has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_economic_instrument_fact|has_target_progress_chain,有核算方法/活动/质量证据；有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,1,0,1,1,1,1,1,0,0,0,0,0,complete,完整溯源,2023-中国宝武钢铁集团有限公司ESG报告.pdf,,50,matched_auto_high,evidence_gap,True,True,False,False,True,True,False,False,False,False,False,True,False,False
r045_citigroup,45,CITIGROUP,花旗集团,J,金融业,C,evidence_graph_only,仅事实图谱/证据层,8,14,6,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；目标-基准-进度链完整,0,,0,0,1,15,3,4,7,7,7,7,7,0,0,0,0,0,complete,完整溯源,global-sustainability-report-2024-CITIGROUP.pdf,,65,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,True,True,True,False
r046_centene公司,46,Centene,Centene,J,金融业,A,candidate_or_partial,候选或部分满足,5,14,9,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,2,Scope 1|Scope 3,0,0,7,1|2|3|4|5|6|7,3,23,28,28,28,28,28,0,0,0,0,0,complete,完整溯源,Centene-Corporate-Responsibility-2024.pdf,,78,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,False,False,False,False
r047_jdcom,47,JD.COM,京东集团股份有限公司,F,批发和零售业,C,evidence_graph_only,仅事实图谱/证据层,7,14,7,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_energy_consumption_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有能耗事实；目标-基准-进度链完整,0,,0,0,0,,5,3,8,8,8,8,8,0,0,0,0,0,complete,完整溯源,2024_京东集团股份有限公司ESG报告.pdf,,84,matched_auto_high,evidence_gap,True,True,True,False,True,True,False,False,False,False,True,False,True,False
r048_homedepot,48,HOME DEPOT,家得宝,F,批发和零售业,A,candidate_or_partial,候选或部分满足,7,14,7,has_data_source_or_quality|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_economic_instrument_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有经济/成本侧工具事实；目标-基准-进度链完整,3,Scope 1|Scope 2|Scope 3,0,0,2,1|11,5,10,18,18,18,18,18,0,0,0,0,0,complete,完整溯源,2024_ESG_Report_The_Home_Depot.pdf,,112,matched_auto_high,,True,True,True,False,True,True,True,False,False,False,False,True,False,False
r049_electricitédefrance,49,ELECTRICITÉ DE FRANCE,法国电力公司,I,电力、热力、燃气及水生产和供应业,A,candidate_or_partial,候选或部分满足,9,14,5,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；目标-基准-进度链完整,2,Scope 1|Scope 2,0,0,1,15,7,18,27,27,27,27,27,0,0,0,0,0,complete,完整溯源,edf-urd-annual-financial-report-2024-en-accessible.pdf,,679,matched_manual,,True,True,True,True,True,True,False,False,False,False,True,True,True,False
r050_marathonpetroleum,50,MARATHON PETROLEUM,马拉松原油公司,D,电力、热力、燃气及水生产和供应业,C,evidence_graph_only,仅事实图谱/证据层,6,14,8,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；目标-基准-进度链完整,0,,0,0,2,1|11,3,9,12,12,12,12,12,0,0,0,0,0,complete,完整溯源,2024_SustainabilityReport-MARATHON PETROLEUM.pdf,,59,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,False,False,True,False
r051_kroger,51,KROGER,克罗格,F,批发和零售业,C,source_gap,源文件缺口,1,14,13,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no_parent_report,缺母公司报告,,,0,unmatched,report_unmatched,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r052_phillips66公司,52,Phillips 66,Phillips 66,D,电力、热力、燃气及水生产和供应业,A,candidate_or_partial,候选或部分满足,7,14,7,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_energy_consumption_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有能耗事实；目标-基准-进度链完整,2,Scope 1|Scope 2,0,0,0,,5,3,10,10,10,10,10,0,0,0,0,0,complete,完整溯源,PHILLIPS 66-2025-0023_3_Sustainability and People Report_DIGITAL 0623.pdf,,56,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,True,False,True,False
r053_pinganinsurance,53,PING AN INSURANCE,中国平安保险（集团）股份有限公司,J,金融业,A,candidate_or_partial,候选或部分满足,9,14,5,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；目标-基准-进度链完整,1,Scope 3,0,0,1,15,5,6,12,12,12,12,12,0,0,0,0,0,complete,完整溯源,2024中国平安可持续报告.pdf,,190,matched_manual,evidence_gap,True,True,True,True,True,True,False,False,False,False,True,True,True,False
r054_sinochemholdings,54,SINOCHEM HOLDINGS,中国中化控股有限责任公司,C,制造业,C,evidence_graph_only,仅事实图谱/证据层,6,14,8,has_method_evidence|has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_target_progress_chain,有核算方法/活动/质量证据；有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；目标-基准-进度链完整,0,,0,0,0,,3,0,3,3,3,3,3,0,0,0,0,0,complete,完整溯源,2024中国中化控股有限责任公司ESG报告.pdf,,61,matched_auto_high,,True,True,False,False,True,True,False,False,False,False,False,True,True,False
r055_chinamobilecommunications,55,CHINA MOBILE COMMUNICATIONS,中国移动通信集团有限公司,I,信息传输、软件和信息技术服务业,C,evidence_graph_only,仅事实图谱/证据层,6,14,8,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；目标-基准-进度链完整,0,,0,0,1,7,2,2,4,4,4,4,4,0,0,0,0,0,complete,完整溯源,2024-中国移动通信集团有限公司可持续发展报告.pdf,,122,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,False,False,True,False
