world500_rank,company_id,company_name_en,company_name_zh,pcaf_asset_class_en,pcaf_asset_class_zh,current_cat15_value_mtco2e,current_cat15_evidence_page,current_cat15_source_file,required_action_zh,reviewer_status,reported_value_mtco2e,evidence_page,source_file,reviewer_note_zh
80,r080_wellsfargo,WELLS FARGO,美国富国银行,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
80,r080_wellsfargo,WELLS FARGO,美国富国银行,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
82,r082_allianz,ALLIANZ,安联保险集团,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
82,r082_allianz,ALLIANZ,安联保险集团,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
82,r082_allianz,ALLIANZ,安联保险集团,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
82,r082_allianz,ALLIANZ,安联保险集团,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
82,r082_allianz,ALLIANZ,安联保险集团,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
82,r082_allianz,ALLIANZ,安联保险集团,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
87,r087_goldmansachsgroup,GOLDMAN SACHS GROUP,高盛集团,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
87,r087_goldmansachsgroup,GOLDMAN SACHS GROUP,高盛集团,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
87,r087_goldmansachsgroup,GOLDMAN SACHS GROUP,高盛集团,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
87,r087_goldmansachsgroup,GOLDMAN SACHS GROUP,高盛集团,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
87,r087_goldmansachsgroup,GOLDMAN SACHS GROUP,高盛集团,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
87,r087_goldmansachsgroup,GOLDMAN SACHS GROUP,高盛集团,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
88,r088_freddiemac,FREDDIE MAC,房地美,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
88,r088_freddiemac,FREDDIE MAC,房地美,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
88,r088_freddiemac,FREDDIE MAC,房地美,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
88,r088_freddiemac,FREDDIE MAC,房地美,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
88,r088_freddiemac,FREDDIE MAC,房地美,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
88,r088_freddiemac,FREDDIE MAC,房地美,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
92,r092_humana,HUMANA,哈门那公司,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
92,r092_humana,HUMANA,哈门那公司,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
92,r092_humana,HUMANA,哈门那公司,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
92,r092_humana,HUMANA,哈门那公司,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
92,r092_humana,HUMANA,哈门那公司,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
92,r092_humana,HUMANA,哈门那公司,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
94,r094_statefarminsurance,STATE FARM INSURANCE,州立农业保险公司,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
94,r094_statefarminsurance,STATE FARM INSURANCE,州立农业保险公司,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
94,r094_statefarminsurance,STATE FARM INSURANCE,州立农业保险公司,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
94,r094_statefarminsurance,STATE FARM INSURANCE,州立农业保险公司,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
94,r094_statefarminsurance,STATE FARM INSURANCE,州立农业保险公司,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
94,r094_statefarminsurance,STATE FARM INSURANCE,州立农业保险公司,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
95,r095_lifeinsurancecorpofindia,LIFE INSURANCE CORP. OF INDIA,印度人寿保险公司,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
95,r095_lifeinsurancecorpofindia,LIFE INSURANCE CORP. OF INDIA,印度人寿保险公司,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
95,r095_lifeinsurancecorpofindia,LIFE INSURANCE CORP. OF INDIA,印度人寿保险公司,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
95,r095_lifeinsurancecorpofindia,LIFE INSURANCE CORP. OF INDIA,印度人寿保险公司,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
95,r095_lifeinsurancecorpofindia,LIFE INSURANCE CORP. OF INDIA,印度人寿保险公司,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
95,r095_lifeinsurancecorpofindia,LIFE INSURANCE CORP. OF INDIA,印度人寿保险公司,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
104,r104_sociétégénérale,SOCIÉTÉ GÉNÉRALE,法国兴业银行,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
104,r104_sociétégénérale,SOCIÉTÉ GÉNÉRALE,法国兴业银行,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
104,r104_sociétégénérale,SOCIÉTÉ GÉNÉRALE,法国兴业银行,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
104,r104_sociétégénérale,SOCIÉTÉ GÉNÉRALE,法国兴业银行,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
104,r104_sociétégénérale,SOCIÉTÉ GÉNÉRALE,法国兴业银行,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
104,r104_sociétégénérale,SOCIÉTÉ GÉNÉRALE,法国兴业银行,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
111,r111_morganstanley,MORGAN STANLEY,摩根士丹利,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
111,r111_morganstanley,MORGAN STANLEY,摩根士丹利,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
111,r111_morganstanley,MORGAN STANLEY,摩根士丹利,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
111,r111_morganstanley,MORGAN STANLEY,摩根士丹利,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
111,r111_morganstanley,MORGAN STANLEY,摩根士丹利,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
111,r111_morganstanley,MORGAN STANLEY,摩根士丹利,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
113,r113_brookfield,BROOKFIELD,博枫公司,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
113,r113_brookfield,BROOKFIELD,博枫公司,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
113,r113_brookfield,BROOKFIELD,博枫公司,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
113,r113_brookfield,BROOKFIELD,博枫公司,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
113,r113_brookfield,BROOKFIELD,博枫公司,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
113,r113_brookfield,BROOKFIELD,博枫公司,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
118,r118_créditagricole,CRÉDIT AGRICOLE,法国农业信贷银行,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
118,r118_créditagricole,CRÉDIT AGRICOLE,法国农业信贷银行,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
