review_priority,language_policy,match_status,evidence_mode,decision_bucket,evidence_gate,matched_aliases,standard_id,standard_name_en,standard_name_zh,standard_family_en,standard_family_zh,standard_color,is_ghg_series,roles_en,roles_zh,principles_en,principles_zh,company_id,world500_rank,company_name_en,company_name_zh,industry_section_code,industry_section_en,industry_section_zh,industry_color,evidence_count,pages,source_files,sample_confidence,sample_review_status,sample_snippet_en,sample_snippet_zh
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,gri,GRI,GRI,ESG disclosure framework,ESG披露框架,#2f6f63,no,Disclosure standard,披露标准,Materiality | Comparability,重要性 | 可比性,r014_chinastateconstructionengineering,14,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,Construction,建筑业,#4f8a83,1,3,2024中国建筑集团有限公司ESG报告.pdf,medium,seed_batch_01,2 3 年 度 环 境 社 会 治 理 可 持 续 发 展 报 告 2024 ESG 报告目的： 本报告为中国建筑发布的第二份环境、社会和公 司治理（以下简称“ESG”）报告，旨在披露公司 ESG 工作的战略、管理体系、管理政策、行动和关 键绩效，对各利益相关方关注的重点ESG 议题予以 回应。 编制标准： 本报告的编制参考国务院国有资产监督管理委员会 《关于新时代中央企业高标准履行社会责任的指导 意见》、联合国可持续发展目标（SDGs）、全球可持 续发展标准委员会（GSSB,2 3 年 度 环 境 社 会 治 理 可 持 续 发 展 报 告 2024 ESG 报告目的： 本报告为中国建筑发布的第二份环境、社会和公 司治理（以下简称“ESG”）报告，旨在披露公司 ESG 工作的战略、管理体系、管理政策、行动和关 键绩效，对各利益相关方关注的重点ESG 议题予以 回应。 编制标准： 本报...
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,tcfd,TCFD,TCFD,Climate disclosure framework,气候披露框架,#7a4f82,no,Disclosure recommendation,披露建议,Consistency | Materiality,一致性 | 重要性,r015_toyotamotor,15,TOYOTA MOTOR,丰田汽车公司,C,Manufacturing,制造业,#c76b2d,1,2,TOYOTA MOTOR_2024_001_integrated_en.pdf,medium,seed_batch_01,rom the CSO 81 Roundtable Discussion among Outside Officers 83 Dialogues with Shareholders and Investors 90 Corporate Governance 92 Risk Management and Compliance 96 Message from the CFO 97 Capital Strategies 101 Environmental Initiatives (,rom the CSO 81 Roundtable Discussion among Outside Officers 83 Dialogues with Shareholders and Investors 90 Corporate Governance 92 Risk Management and Compl...
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,#9b3b2f,no,Target validation guideline,目标审定指引,Science-based ambition,科学目标约束,r015_toyotamotor,15,TOYOTA MOTOR,丰田汽车公司,C,Manufacturing,制造业,#c76b2d,1,51,TOYOTA MOTOR_2024_001_integrated_en.pdf,medium,seed_batch_01,view of the Multi-Pathway Strategy | Toyota’s Aim to Expand the Value of Mobility | Diversifying Mobility: Enhancing Freedom of Movement Approx. 20 years Approx. 15 years 30% reduction compared with 2000 2030 Target More than 33% reduction,view of the Multi-Pathway Strategy | Toyota’s Aim to Expand the Value of Mobility | Diversifying Mobility: Enhancing Freedom of Movement Approx. 20 years App...
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,gri,GRI,GRI,ESG disclosure framework,ESG披露框架,#2f6f63,no,Disclosure standard,披露标准,Materiality | Comparability,重要性 | 可比性,r016_mckesson,16,MCKESSON,麦克森公司,F,Wholesale and Retail Trade,批发和零售业,#2f6f63,1,3,McKesson Impact Report 2024.pdf,medium,seed_batch_01,ross our transportation network 48 Enhancing operations with sustainable packaging and waste reduction 49 Using renewable energy sourcing to acquire emission reductions ESG Markers 51 Overview 51 United Nations Global Compact 52 Global Re,ross our transportation network 48 Enhancing operations with sustainable packaging and waste reduction 49 Using renewable energy sourcing to acquire emissi...
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,sasb,SASB,SASB,Industry disclosure framework,行业披露框架,#c76b2d,no,Disclosure guideline,披露指引,Financial materiality,财务重要性,r016_mckesson,16,MCKESSON,麦克森公司,F,Wholesale and Retail Trade,批发和零售业,#2f6f63,1,3,McKesson Impact Report 2024.pdf,medium,seed_batch_01,ross our transportation network 48 Enhancing operations with sustainable packaging and waste reduction 49 Using renewable energy sourcing to acquire emission reductions ESG Markers 51 Overview 51 United Nations Global Compact 52 Global Re,ross our transportation network 48 Enhancing operations with sustainable packaging and waste reduction 49 Using renewable energy sourcing to acquire emissi...
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,tcfd,TCFD,TCFD,Climate disclosure framework,气候披露框架,#7a4f82,no,Disclosure recommendation,披露建议,Consistency | Materiality,一致性 | 重要性,r016_mckesson,16,MCKESSON,麦克森公司,F,Wholesale and Retail Trade,批发和零售业,#2f6f63,1,3,McKesson Impact Report 2024.pdf,medium,seed_batch_01,ross our transportation network 48 Enhancing operations with sustainable packaging and waste reduction 49 Using renewable energy sourcing to acquire emission reductions ESG Markers 51 Overview 51 United Nations Global Compact 52 Global Re,ross our transportation network 48 Enhancing operations with sustainable packaging and waste reduction 49 Using renewable energy sourcing to acquire emissi...
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,#9b3b2f,no,Target validation guideline,目标审定指引,Science-based ambition,科学目标约束,r016_mckesson,16,MCKESSON,麦克森公司,F,Wholesale and Retail Trade,批发和零售业,#2f6f63,1,45,McKesson Impact Report 2024.pdf,medium,seed_batch_01,"n targets through alternative fuel vehicles, routing efficiency and driving behaviors. OPERATIONS Supports growth in operations through efficiency improvements that reduce GHG emissions and waste. DIRECT PROCUREMENT Engages suppliers to see","n targets through alternative fuel vehicles, routing efficiency and driving behaviors. OPERATIONS Supports growth in operations through efficiency improvemen..."
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,gri,GRI,GRI,ESG disclosure framework,ESG披露框架,#2f6f63,no,Disclosure standard,披露标准,Materiality | Comparability,重要性 | 可比性,r017_alphabet公司,17,Alphabet,Alphabet,I,"Information Transmission, Software and Information Technology Services",信息传输、软件和信息技术服务业,#7a4f82,1,101,google-2025-environmental-report.pdf,medium,seed_batch_13,"d Other Bets 147 capital goods. For more details, refer to our Ambition-based emissions reconciliation presented in our Environmental metrics data table. Carbon intensity We calculate our carbon intensity metrics as defined by the Global Re","d Other Bets 147 capital goods. For more details, refer to our Ambition-based emissions reconciliation presented in our Environmental metrics data table. Car..."
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,sasb,SASB,SASB,Industry disclosure framework,行业披露框架,#c76b2d,no,Disclosure guideline,披露指引,Financial materiality,财务重要性,r017_alphabet公司,17,Alphabet,Alphabet,I,"Information Transmission, Software and Information Technology Services",信息传输、软件和信息技术服务业,#7a4f82,1,77,google-2025-environmental-report.pdf,medium,seed_batch_13,hievements from 2025 to date. Additional resources • Explore our 2025 Environmental Report • Sustainability.google • Sustainability reports • Sustainability blog • About Google • Google’s commitments • Alphabet additional information: Envir,hievements from 2025 to date. Additional resources • Explore our 2025 Environmental Report • Sustainability.google • Sustainability reports • Sustainability ...
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,tcfd,TCFD,TCFD,Climate disclosure framework,气候披露框架,#7a4f82,no,Disclosure recommendation,披露建议,Consistency | Materiality,一致性 | 重要性,r017_alphabet公司,17,Alphabet,Alphabet,I,"Information Transmission, Software and Information Technology Services",信息传输、软件和信息技术服务业,#7a4f82,1,77,google-2025-environmental-report.pdf,medium,seed_batch_13,hievements from 2025 to date. Additional resources • Explore our 2025 Environmental Report • Sustainability.google • Sustainability reports • Sustainability blog • About Google • Google’s commitments • Alphabet additional information: Envir,hievements from 2025 to date. Additional resources • Explore our 2025 Environmental Report • Sustainability.google • Sustainability reports • Sustainability ...
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,sbti,SBTi,SBTi,Climate target governance system,气候目标治理体系,#9b3b2f,no,Target validation guideline,目标审定指引,Science-based ambition,科学目标约束,r017_alphabet公司,17,Alphabet,Alphabet,I,"Information Transmission, Software and Information Technology Services",信息传输、软件和信息技术服务业,#7a4f82,1,82,google-2025-environmental-report.pdf,medium,seed_batch_13,"and 11%, respectively— demonstrating that our operational decarbonization efforts are bearing fruit. This achievement is particularly significant given the 27% increase in our electricity consumption compared to 2023. Details Science Based","and 11%, respectively— demonstrating that our operational decarbonization efforts are bearing fruit. This achievement is particularly significant given the 2..."
P2_verify_non_ghg_source_quote_scope,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,iso_14040_14044,ISO 14040/14044,ISO 14040/14044,ISO life-cycle assessment system,ISO生命周期评价体系,#4f6f2f,no,Methodology standard,方法学标准,Completeness | Life-cycle perspective,完整性 | 生命周期视角,r017_alphabet公司,17,Alphabet,Alphabet,I,"Information Transmission, Software and Information Technology Services",信息传输、软件和信息技术服务业,#7a4f82,1,99,google-2025-environmental-report.pdf,medium,seed_batch_13,"d offices, and additional capital goods purchased for Alphabet’s operations. We use a combination of the average-data, and spend-based methods, as defined by the Scope 3 Technical Guidance, as well as LCAs that are in accordance with ISO 14","d offices, and additional capital goods purchased for Alphabet’s operations. We use a combination of the average-data, and spend-based methods, as defined by..."
P2_verify_non_ghg_source_quote_scope,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,iso_14067,ISO 14067,ISO 14067,ISO product carbon standard,ISO产品碳足迹标准,#2f6f8f,no,Methodology standard,方法学标准,Life-cycle perspective,生命周期视角,r017_alphabet公司,17,Alphabet,Alphabet,I,"Information Transmission, Software and Information Technology Services",信息传输、软件和信息技术服务业,#7a4f82,1,99,google-2025-environmental-report.pdf,medium,seed_batch_13,"d offices, and additional capital goods purchased for Alphabet’s operations. We use a combination of the average-data, and spend-based methods, as defined by the Scope 3 Technical Guidance, as well as LCAs that are in accordance with ISO 14","d offices, and additional capital goods purchased for Alphabet’s operations. We use a combination of the average-data, and spend-based methods, as defined by..."
